2022-08-09 11:49:28 status half-installed gpg:amd64 2.2.27-3ubuntu2.1
2022-08-09 11:49:28 status unpacked gpg:amd64 2.2.27-3ubuntu2.1
2022-08-09 11:49:28 install python3-software-properties:all <none> 0.99.22.2
2022-08-09 11:49:28 status half-installed python3-software-properties:all 0.99.22.2
2022-08-09 11:49:28 status unpacked python3-software-properties:all 0.99.22.2
2022-08-09 11:49:28 install libpackagekit-glib2-18:amd64 <none> 1.2.5-2ubuntu2
2022-08-09 11:49:28 status half-installed libpackagekit-glib2-18:amd64 1.2.5-2ubuntu2
2022-08-09 11:49:29 status unpacked libpackagekit-glib2-18:amd64 1.2.5-2ubuntu2
2022-08-09 11:49:29 install gir1.2-packagekitglib-1.0:amd64 <none> 1.2.5-2ubuntu2
2022-08-09 11:49:29 status half-installed gir1.2-packagekitglib-1.0:amd64 1.2.5-2ubuntu2
2022-08-09 11:49:29 status unpacked gir1.2-packagekitglib-1.0:amd64 1.2.5-2ubuntu2
2022-08-09 11:49:29 install libglib2.0-bin:amd64 <none> 2.72.1-1
2022-08-09 11:49:29 status half-installed libglib2.0-bin:amd64 2.72.1-1
2022-08-09 11:49:29 status unpacked libglib2.0-bin:amd64 2.72.1-1
2022-08-09 11:49:29 install libpolkit-agent-1-0:amd64 <none> 0.105-33
2022-08-09 11:49:29 status half-installed libpolkit-agent-1-0:amd64 0.105-33
2022-08-09 11:49:29 status unpacked libpolkit-agent-1-0:amd64 0.105-33
2022-08-09 11:49:29 install polkitd:amd64 <none> 0.105-33
2022-08-09 11:49:29 status half-installed polkitd:amd64 0.105-33
2022-08-09 11:49:29 status unpacked polkitd:amd64 0.105-33
2022-08-09 11:49:29 install pkexec:amd64 <none> 0.105-33
2022-08-09 11:49:29 status half-installed pkexec:amd64 0.105-33
2022-08-09 11:49:29 status unpacked pkexec:amd64 0.105-33
2022-08-09 11:49:29 install policykit-1:amd64 <none> 0.105-33
2022-08-09 11:49:29 status half-installed policykit-1:amd64 0.105-33
2022-08-09 11:49:29 status unpacked policykit-1:amd64 0.105-33
2022-08-09 11:49:29 install packagekit:amd64 <none> 1.2.5-2ubuntu2
2022-08-09 11:49:29 status half-installed packagekit:amd64 1.2.5-2ubuntu2
2022-08-09 11:49:29 status unpacked packagekit:amd64 1.2.5-2ubuntu2
2022-08-09 11:49:29 install software-properties-common:all <none> 0.99.22.2
2022-08-09 11:49:29 status half-installed software-properties-common:all 0.99.22.2
2022-08-09 11:49:29 status unpacked software-properties-common:all 0.99.22.2
2022-08-09 11:49:29 install ubuntu-advantage-desktop-daemon:amd64 <none> 1.9~22.04.1
2022-08-09 11:49:29 status half-installed ubuntu-advantage-desktop-daemon:amd64 1.9~22.04.1
2022-08-09 11:49:29 status unpacked ubuntu-advantage-desktop-daemon:amd64 1.9~22.04.1
2022-08-09 11:49:29 install software-properties-gtk:all <none> 0.99.22.2
2022-08-09 11:49:29 status half-installed software-properties-gtk:all 0.99.22.2
2022-08-09 11:49:29 status triggers-pending shared-mime-info:amd64 2.1-2
2022-08-09 11:49:29 status unpacked software-properties-gtk:all 0.99.22.2
2022-08-09 11:49:29 install aptdaemon:all <none> 1.1.1+bzr982-0ubuntu39
2022-08-09 11:49:29 status half-installed aptdaemon:all 1.1.1+bzr982-0ubuntu39
2022-08-09 11:49:29 status unpacked aptdaemon:all 1.1.1+bzr982-0ubuntu39
2022-08-09 11:49:29 install python3-defer:all <none> 1.0.6-2.1ubuntu1
2022-08-09 11:49:29 status half-installed python3-defer:all 1.0.6-2.1ubuntu1
2022-08-09 11:49:29 status unpacked python3-defer:all 1.0.6-2.1ubuntu1
2022-08-09 11:49:29 install python3-aptdaemon:all <none> 1.1.1+bzr982-0ubuntu39
2022-08-09 11:49:29 status half-installed python3-aptdaemon:all 1.1.1+bzr982-0ubuntu39
2022-08-09 11:49:29 status unpacked python3-aptdaemon:all 1.1.1+bzr982-0ubuntu39
2022-08-09 11:49:29 install gir1.2-vte-2.91:amd64 <none> 0.68.0-1
2022-08-09 11:49:29 status half-installed gir1.2-vte-2.91:amd64 0.68.0-1
2022-08-09 11:49:29 status unpacked gir1.2-vte-2.91:amd64 0.68.0-1
2022-08-09 11:49:29 install aptdaemon-data:all <none> 1.1.1+bzr982-0ubuntu39
2022-08-09 11:49:29 status half-installed aptdaemon-data:all 1.1.1+bzr982-0ubuntu39
2022-08-09 11:49:29 status unpacked aptdaemon-data:all 1.1.1+bzr982-0ubuntu39
2022-08-09 11:49:29 install python3-aptdaemon.gtk3widgets:all <none> 1.1.1+bzr982-0ubuntu39
2022-08-09 11:49:29 status half-installed python3-aptdaemon.gtk3widgets:all 1.1.1+bzr982-0ubuntu39
2022-08-09 11:49:29 status unpacked python3-aptdaemon.gtk3widgets:all 1.1.1+bzr982-0ubuntu39
2022-08-09 11:49:29 install libjavascriptcoregtk-4.0-18:amd64 <none> 2.36.4-0ubuntu0.22.04.1
2022-08-09 11:49:29 status half-installed libjavascriptcoregtk-4.0-18:amd64 2.36.4-0ubuntu0.22.04.1
2022-08-09 11:49:29 status unpacked libjavascriptcoregtk-4.0-18:amd64 2.36.4-0ubuntu0.22.04.1
2022-08-09 11:49:29 install gir1.2-javascriptcoregtk-4.0:amd64 <none> 2.36.4-0ubuntu0.22.04.1
2022-08-09 11:49:29 status half-installed gir1.2-javascriptcoregtk-4.0:amd64 2.36.4-0ubuntu0.22.04.1
2022-08-09 11:49:29 status unpacked gir1.2-javascriptcoregtk-4.0:amd64 2.36.4-0ubuntu0.22.04.1
2022-08-09 11:49:29 install libcdparanoia0:amd64 <none> 3.10.2+debian-14build2
2022-08-09 11:49:29 status half-installed libcdparanoia0:amd64 3.10.2+debian-14build2
2022-08-09 11:49:29 status unpacked libcdparanoia0:amd64 3.10.2+debian-14build2
2022-08-09 11:49:29 install libtheora0:amd64 <none> 1.1.1+dfsg.1-15ubuntu4
2022-08-09 11:49:29 status half-installed libtheora0:amd64 1.1.1+dfsg.1-15ubuntu4
2022-08-09 11:49:29 status unpacked libtheora0:amd64 1.1.1+dfsg.1-15ubuntu4
2022-08-09 11:49:29 install libvisual-0.4-0:amd64 <none> 0.4.0-17build2
2022-08-09 11:49:29 status half-installed libvisual-0.4-0:amd64 0.4.0-17build2
2022-08-09 11:49:29 status unpacked libvisual-0.4-0:amd64 0.4.0-17build2
2022-08-09 11:49:29 install gstreamer1.0-plugins-base:amd64 <none> 1.20.1-1
2022-08-09 11:49:29 status half-installed gstreamer1.0-plugins-base:amd64 1.20.1-1
2022-08-09 11:49:29 status unpacked gstreamer1.0-plugins-base:amd64 1.20.1-1
2022-08-09 11:49:29 install libgpm2:amd64 <none> 1.20.7-10build1
2022-08-09 11:49:29 status half-installed libgpm2:amd64 1.20.7-10build1
2022-08-09 11:49:29 status unpacked libgpm2:amd64 1.20.7-10build1
2022-08-09 11:49:29 install libaa1:amd64 <none> 1.4p5-50build1
2022-08-09 11:49:29 status half-installed libaa1:amd64 1.4p5-50build1
2022-08-09 11:49:29 status unpacked libaa1:amd64 1.4p5-50build1
2022-08-09 11:49:29 install libraw1394-11:amd64 <none> 2.1.2-2build2
2022-08-09 11:49:29 status half-installed libraw1394-11:amd64 2.1.2-2build2
2022-08-09 11:49:30 status unpacked libraw1394-11:amd64 2.1.2-2build2
2022-08-09 11:49:30 install libavc1394-0:amd64 <none> 0.5.4-5build2
2022-08-09 11:49:30 status half-installed libavc1394-0:amd64 0.5.4-5build2
2022-08-09 11:49:30 status unpacked libavc1394-0:amd64 0.5.4-5build2
2022-08-09 11:49:30 install libcaca0:amd64 <none> 0.99.beta19-2.2ubuntu4
2022-08-09 11:49:30 status half-installed libcaca0:amd64 0.99.beta19-2.2ubuntu4
2022-08-09 11:49:30 status unpacked libcaca0:amd64 0.99.beta19-2.2ubuntu4
2022-08-09 11:49:30 install libdv4:amd64 <none> 1.0.0-14build1
2022-08-09 11:49:30 status half-installed libdv4:amd64 1.0.0-14build1
2022-08-09 11:49:30 status unpacked libdv4:amd64 1.0.0-14build1
2022-08-09 11:49:30 install libgstreamer-plugins-good1.0-0:amd64 <none> 1.20.3-0ubuntu1
2022-08-09 11:49:30 status half-installed libgstreamer-plugins-good1.0-0:amd64 1.20.3-0ubuntu1
2022-08-09 11:49:30 status unpacked libgstreamer-plugins-good1.0-0:amd64 1.20.3-0ubuntu1
2022-08-09 11:49:30 install libgudev-1.0-0:amd64 <none> 1:237-2build1
2022-08-09 11:49:30 status half-installed libgudev-1.0-0:amd64 1:237-2build1
2022-08-09 11:49:30 status unpacked libgudev-1.0-0:amd64 1:237-2build1
2022-08-09 11:49:30 install libiec61883-0:amd64 <none> 1.2.0-4build3
2022-08-09 11:49:30 status half-installed libiec61883-0:amd64 1.2.0-4build3
2022-08-09 11:49:30 status unpacked libiec61883-0:amd64 1.2.0-4build3
2022-08-09 11:49:30 install libmp3lame0:amd64 <none> 3.100-3build2
2022-08-09 11:49:30 status half-installed libmp3lame0:amd64 3.100-3build2
2022-08-09 11:49:30 status unpacked libmp3lame0:amd64 3.100-3build2
2022-08-09 11:49:30 install libmpg123-0:amd64 <none> 1.29.3-1build1
2022-08-09 11:49:30 status half-installed libmpg123-0:amd64 1.29.3-1build1
2022-08-09 11:49:30 status unpacked libmpg123-0:amd64 1.29.3-1build1
2022-08-09 11:49:30 install libspeex1:amd64 <none> 1.2~rc1.2-1.1ubuntu3
2022-08-09 11:49:30 status half-installed libspeex1:amd64 1.2~rc1.2-1.1ubuntu3
2022-08-09 11:49:30 status unpacked libspeex1:amd64 1.2~rc1.2-1.1ubuntu3
2022-08-09 11:49:30 install libshout3:amd64 <none> 2.4.5-1build3
2022-08-09 11:49:30 status half-installed libshout3:amd64 2.4.5-1build3
2022-08-09 11:49:30 status unpacked libshout3:amd64 2.4.5-1build3
2022-08-09 11:49:30 install libtag1v5-vanilla:amd64 <none> 1.11.1+dfsg.1-3ubuntu3
2022-08-09 11:49:30 status half-installed libtag1v5-vanilla:amd64 1.11.1+dfsg.1-3ubuntu3
2022-08-09 11:49:30 status unpacked libtag1v5-vanilla:amd64 1.11.1+dfsg.1-3ubuntu3
2022-08-09 11:49:30 install libtag1v5:amd64 <none> 1.11.1+dfsg.1-3ubuntu3
2022-08-09 11:49:30 status half-installed libtag1v5:amd64 1.11.1+dfsg.1-3ubuntu3
2022-08-09 11:49:30 status unpacked libtag1v5:amd64 1.11.1+dfsg.1-3ubuntu3
2022-08-09 11:49:30 install libtwolame0:amd64 <none> 0.4.0-2build2
2022-08-09 11:49:30 status half-installed libtwolame0:amd64 0.4.0-2build2
2022-08-09 11:49:30 status unpacked libtwolame0:amd64 0.4.0-2build2
2022-08-09 11:49:30 install libv4lconvert0:amd64 <none> 1.22.1-2build1
2022-08-09 11:49:30 status half-installed libv4lconvert0:amd64 1.22.1-2build1
2022-08-09 11:49:30 status unpacked libv4lconvert0:amd64 1.22.1-2build1
2022-08-09 11:49:30 install libv4l-0:amd64 <none> 1.22.1-2build1
2022-08-09 11:49:30 status half-installed libv4l-0:amd64 1.22.1-2build1
2022-08-09 11:49:30 status unpacked libv4l-0:amd64 1.22.1-2build1
2022-08-09 11:49:30 install libvpx7:amd64 <none> 1.11.0-2ubuntu2
2022-08-09 11:49:30 status half-installed libvpx7:amd64 1.11.0-2ubuntu2
2022-08-09 11:49:30 status unpacked libvpx7:amd64 1.11.0-2ubuntu2
2022-08-09 11:49:30 install libwavpack1:amd64 <none> 5.4.0-1build2
2022-08-09 11:49:30 status half-installed libwavpack1:amd64 5.4.0-1build2
2022-08-09 11:49:30 status unpacked libwavpack1:amd64 5.4.0-1build2
2022-08-09 11:49:30 install gstreamer1.0-plugins-good:amd64 <none> 1.20.3-0ubuntu1
2022-08-09 11:49:30 status half-installed gstreamer1.0-plugins-good:amd64 1.20.3-0ubuntu1
2022-08-09 11:49:30 status unpacked gstreamer1.0-plugins-good:amd64 1.20.3-0ubuntu1
2022-08-09 11:49:30 install bubblewrap:amd64 <none> 0.6.1-1
2022-08-09 11:49:30 status half-installed bubblewrap:amd64 0.6.1-1
2022-08-09 11:49:30 status unpacked bubblewrap:amd64 0.6.1-1
2022-08-09 11:49:30 install xdg-dbus-proxy:amd64 <none> 0.1.3-1
2022-08-09 11:49:30 status half-installed xdg-dbus-proxy:amd64 0.1.3-1
2022-08-09 11:49:30 status unpacked xdg-dbus-proxy:amd64 0.1.3-1
2022-08-09 11:49:30 install libglvnd0:amd64 <none> 1.4.0-1
2022-08-09 11:49:30 status half-installed libglvnd0:amd64 1.4.0-1
2022-08-09 11:49:30 status unpacked libglvnd0:amd64 1.4.0-1
2022-08-09 11:49:30 install libwayland-server0:amd64 <none> 1.20.0-1
2022-08-09 11:49:30 status half-installed libwayland-server0:amd64 1.20.0-1
2022-08-09 11:49:30 status unpacked libwayland-server0:amd64 1.20.0-1
2022-08-09 11:49:30 install libgbm1:amd64 <none> 22.0.5-0ubuntu0.1
2022-08-09 11:49:30 status half-installed libgbm1:amd64 22.0.5-0ubuntu0.1
2022-08-09 11:49:30 status unpacked libgbm1:amd64 22.0.5-0ubuntu0.1
2022-08-09 11:49:30 install libglapi-mesa:amd64 <none> 22.0.5-0ubuntu0.1
2022-08-09 11:49:30 status half-installed libglapi-mesa:amd64 22.0.5-0ubuntu0.1
2022-08-09 11:49:30 status unpacked libglapi-mesa:amd64 22.0.5-0ubuntu0.1
2022-08-09 11:49:31 install libxcb-dri2-0:amd64 <none> 1.14-3ubuntu3
2022-08-09 11:49:31 status half-installed libxcb-dri2-0:amd64 1.14-3ubuntu3
2022-08-09 11:49:31 status unpacked libxcb-dri2-0:amd64 1.14-3ubuntu3
2022-08-09 11:49:31 install libxcb-dri3-0:amd64 <none> 1.14-3ubuntu3
2022-08-09 11:49:31 status half-installed libxcb-dri3-0:amd64 1.14-3ubuntu3
2022-08-09 11:49:31 status unpacked libxcb-dri3-0:amd64 1.14-3ubuntu3
2022-08-09 11:49:31 install libxcb-present0:amd64 <none> 1.14-3ubuntu3
2022-08-09 11:49:31 status half-installed libxcb-present0:amd64 1.14-3ubuntu3
2022-08-09 11:49:31 status unpacked libxcb-present0:amd64 1.14-3ubuntu3
2022-08-09 11:49:31 install libxcb-sync1:amd64 <none> 1.14-3ubuntu3
2022-08-09 11:49:31 status half-installed libxcb-sync1:amd64 1.14-3ubuntu3
2022-08-09 11:49:31 status unpacked libxcb-sync1:amd64 1.14-3ubuntu3
2022-08-09 11:49:31 install libxcb-xfixes0:amd64 <none> 1.14-3ubuntu3
2022-08-09 11:49:31 status half-installed libxcb-xfixes0:amd64 1.14-3ubuntu3
2022-08-09 11:49:31 status unpacked libxcb-xfixes0:amd64 1.14-3ubuntu3
2022-08-09 11:49:31 install libxshmfence1:amd64 <none> 1.3-1build4
2022-08-09 11:49:31 status half-installed libxshmfence1:amd64 1.3-1build4
2022-08-09 11:49:31 status unpacked libxshmfence1:amd64 1.3-1build4
2022-08-09 11:49:31 install libegl-mesa0:amd64 <none> 22.0.5-0ubuntu0.1
2022-08-09 11:49:31 status half-installed libegl-mesa0:amd64 22.0.5-0ubuntu0.1
2022-08-09 11:49:31 status unpacked libegl-mesa0:amd64 22.0.5-0ubuntu0.1
2022-08-09 11:49:31 install libegl1:amd64 <none> 1.4.0-1
2022-08-09 11:49:31 status half-installed libegl1:amd64 1.4.0-1
2022-08-09 11:49:31 status unpacked libegl1:amd64 1.4.0-1
2022-08-09 11:49:31 install emacsen-common:all <none> 3.0.4
2022-08-09 11:49:31 status half-installed emacsen-common:all 3.0.4
2022-08-09 11:49:31 status unpacked emacsen-common:all 3.0.4
2022-08-09 11:49:31 install dictionaries-common:all <none> 1.28.14
2022-08-09 11:49:31 status half-installed dictionaries-common:all 1.28.14
2022-08-09 11:49:31 status unpacked dictionaries-common:all 1.28.14
2022-08-09 11:49:31 install hunspell-en-us:all <none> 1:2020.12.07-2
2022-08-09 11:49:31 status half-installed hunspell-en-us:all 1:2020.12.07-2
2022-08-09 11:49:31 status unpacked hunspell-en-us:all 1:2020.12.07-2
2022-08-09 11:49:31 install libaspell15:amd64 <none> 0.60.8-4build1
2022-08-09 11:49:31 status half-installed libaspell15:amd64 0.60.8-4build1
2022-08-09 11:49:31 status unpacked libaspell15:amd64 0.60.8-4build1
2022-08-09 11:49:31 install aspell:amd64 <none> 0.60.8-4build1
2022-08-09 11:49:31 status half-installed aspell:amd64 0.60.8-4build1
2022-08-09 11:49:31 status unpacked aspell:amd64 0.60.8-4build1
2022-08-09 11:49:31 install aspell-en:all <none> 2018.04.16-0-1
2022-08-09 11:49:31 status half-installed aspell-en:all 2018.04.16-0-1
2022-08-09 11:49:31 status unpacked aspell-en:all 2018.04.16-0-1
2022-08-09 11:49:31 install libhunspell-1.7-0:amd64 <none> 1.7.0-4build1
2022-08-09 11:49:31 status half-installed libhunspell-1.7-0:amd64 1.7.0-4build1
2022-08-09 11:49:31 status unpacked libhunspell-1.7-0:amd64 1.7.0-4build1
2022-08-09 11:49:31 install libenchant-2-2:amd64 <none> 2.3.2-1ubuntu2
2022-08-09 11:49:31 status half-installed libenchant-2-2:amd64 2.3.2-1ubuntu2
2022-08-09 11:49:31 status unpacked libenchant-2-2:amd64 2.3.2-1ubuntu2
2022-08-09 11:49:31 install libxcb-glx0:amd64 <none> 1.14-3ubuntu3
2022-08-09 11:49:31 status half-installed libxcb-glx0:amd64 1.14-3ubuntu3
2022-08-09 11:49:31 status unpacked libxcb-glx0:amd64 1.14-3ubuntu3
2022-08-09 11:49:31 install libxxf86vm1:amd64 <none> 1:1.1.4-1build3
2022-08-09 11:49:31 status half-installed libxxf86vm1:amd64 1:1.1.4-1build3
2022-08-09 11:49:31 status unpacked libxxf86vm1:amd64 1:1.1.4-1build3
2022-08-09 11:49:31 install libdrm-amdgpu1:amd64 <none> 2.4.110-1ubuntu1
2022-08-09 11:49:31 status half-installed libdrm-amdgpu1:amd64 2.4.110-1ubuntu1
2022-08-09 11:49:31 status unpacked libdrm-amdgpu1:amd64 2.4.110-1ubuntu1
2022-08-09 11:49:31 install libdrm-nouveau2:amd64 <none> 2.4.110-1ubuntu1
2022-08-09 11:49:31 status half-installed libdrm-nouveau2:amd64 2.4.110-1ubuntu1
2022-08-09 11:49:31 status unpacked libdrm-nouveau2:amd64 2.4.110-1ubuntu1
2022-08-09 11:49:31 install libdrm-radeon1:amd64 <none> 2.4.110-1ubuntu1
2022-08-09 11:49:31 status half-installed libdrm-radeon1:amd64 2.4.110-1ubuntu1
2022-08-09 11:49:31 status unpacked libdrm-radeon1:amd64 2.4.110-1ubuntu1
2022-08-09 11:49:31 install libllvm13:amd64 <none> 1:13.0.1-2ubuntu2
2022-08-09 11:49:31 status half-installed libllvm13:amd64 1:13.0.1-2ubuntu2
2022-08-09 11:49:32 status unpacked libllvm13:amd64 1:13.0.1-2ubuntu2
2022-08-09 11:49:32 install libvulkan1:amd64 <none> 1.3.204.1-2
2022-08-09 11:49:32 status half-installed libvulkan1:amd64 1.3.204.1-2
2022-08-09 11:49:32 status unpacked libvulkan1:amd64 1.3.204.1-2
2022-08-09 11:49:32 install libgl1-mesa-dri:amd64 <none> 22.0.5-0ubuntu0.1
2022-08-09 11:49:32 status half-installed libgl1-mesa-dri:amd64 22.0.5-0ubuntu0.1
2022-08-09 11:49:32 status unpacked libgl1-mesa-dri:amd64 22.0.5-0ubuntu0.1
2022-08-09 11:49:32 install libglx-mesa0:amd64 <none> 22.0.5-0ubuntu0.1
2022-08-09 11:49:32 status half-installed libglx-mesa0:amd64 22.0.5-0ubuntu0.1
2022-08-09 11:49:32 status unpacked libglx-mesa0:amd64 22.0.5-0ubuntu0.1
2022-08-09 11:49:32 install libglx0:amd64 <none> 1.4.0-1
2022-08-09 11:49:32 status half-installed libglx0:amd64 1.4.0-1
2022-08-09 11:49:32 status unpacked libglx0:amd64 1.4.0-1
2022-08-09 11:49:32 install libgl1:amd64 <none> 1.4.0-1
2022-08-09 11:49:32 status half-installed libgl1:amd64 1.4.0-1
2022-08-09 11:49:32 status unpacked libgl1:amd64 1.4.0-1
2022-08-09 11:49:32 install libgstreamer-gl1.0-0:amd64 <none> 1.20.1-1
2022-08-09 11:49:32 status half-installed libgstreamer-gl1.0-0:amd64 1.20.1-1
2022-08-09 11:49:32 status unpacked libgstreamer-gl1.0-0:amd64 1.20.1-1
2022-08-09 11:49:32 install libharfbuzz-icu0:amd64 <none> 2.7.4-1ubuntu3.1
2022-08-09 11:49:32 status half-installed libharfbuzz-icu0:amd64 2.7.4-1ubuntu3.1
2022-08-09 11:49:32 status unpacked libharfbuzz-icu0:amd64 2.7.4-1ubuntu3.1
2022-08-09 11:49:32 install libhyphen0:amd64 <none> 2.8.8-7build2
2022-08-09 11:49:32 status half-installed libhyphen0:amd64 2.8.8-7build2
2022-08-09 11:49:32 status unpacked libhyphen0:amd64 2.8.8-7build2
2022-08-09 11:49:32 install libevdev2:amd64 <none> 1.12.1+dfsg-1
2022-08-09 11:49:32 status half-installed libevdev2:amd64 1.12.1+dfsg-1
2022-08-09 11:49:32 status unpacked libevdev2:amd64 1.12.1+dfsg-1
2022-08-09 11:49:32 install libmanette-0.2-0:amd64 <none> 0.2.6-3build1
2022-08-09 11:49:32 status half-installed libmanette-0.2-0:amd64 0.2.6-3build1
2022-08-09 11:49:32 status unpacked libmanette-0.2-0:amd64 0.2.6-3build1
2022-08-09 11:49:33 install libnotify4:amd64 <none> 0.7.9-3ubuntu5.22.04.1
2022-08-09 11:49:33 status half-installed libnotify4:amd64 0.7.9-3ubuntu5.22.04.1
2022-08-09 11:49:33 status unpacked libnotify4:amd64 0.7.9-3ubuntu5.22.04.1
2022-08-09 11:49:33 install libopengl0:amd64 <none> 1.4.0-1
2022-08-09 11:49:33 status half-installed libopengl0:amd64 1.4.0-1
2022-08-09 11:49:33 status unpacked libopengl0:amd64 1.4.0-1
2022-08-09 11:49:33 install libsecret-common:all <none> 0.20.5-2
2022-08-09 11:49:33 status half-installed libsecret-common:all 0.20.5-2
2022-08-09 11:49:33 status unpacked libsecret-common:all 0.20.5-2
2022-08-09 11:49:33 install libsecret-1-0:amd64 <none> 0.20.5-2
2022-08-09 11:49:33 status half-installed libsecret-1-0:amd64 0.20.5-2
2022-08-09 11:49:33 status unpacked libsecret-1-0:amd64 0.20.5-2
2022-08-09 11:49:33 install libwebpdemux2:amd64 <none> 1.2.2-2
2022-08-09 11:49:33 status half-installed libwebpdemux2:amd64 1.2.2-2
2022-08-09 11:49:33 status unpacked libwebpdemux2:amd64 1.2.2-2
2022-08-09 11:49:33 install libwoff1:amd64 <none> 1.0.2-1build4
2022-08-09 11:49:33 status half-installed libwoff1:amd64 1.0.2-1build4
2022-08-09 11:49:33 status unpacked libwoff1:amd64 1.0.2-1build4
2022-08-09 11:49:33 install libxslt1.1:amd64 <none> 1.1.34-4build2
2022-08-09 11:49:33 status half-installed libxslt1.1:amd64 1.1.34-4build2
2022-08-09 11:49:33 status unpacked libxslt1.1:amd64 1.1.34-4build2
2022-08-09 11:49:33 install libwebkit2gtk-4.0-37:amd64 <none> 2.36.4-0ubuntu0.22.04.1
2022-08-09 11:49:33 status half-installed libwebkit2gtk-4.0-37:amd64 2.36.4-0ubuntu0.22.04.1
2022-08-09 11:49:33 status unpacked libwebkit2gtk-4.0-37:amd64 2.36.4-0ubuntu0.22.04.1
2022-08-09 11:49:33 install libsoup-gnome2.4-1:amd64 <none> 2.74.2-3
2022-08-09 11:49:33 status half-installed libsoup-gnome2.4-1:amd64 2.74.2-3
2022-08-09 11:49:33 status unpacked libsoup-gnome2.4-1:amd64 2.74.2-3
2022-08-09 11:49:33 install gir1.2-soup-2.4:amd64 <none> 2.74.2-3
2022-08-09 11:49:33 status half-installed gir1.2-soup-2.4:amd64 2.74.2-3
2022-08-09 11:49:33 status unpacked gir1.2-soup-2.4:amd64 2.74.2-3
2022-08-09 11:49:33 install gir1.2-webkit2-4.0:amd64 <none> 2.36.4-0ubuntu0.22.04.1
2022-08-09 11:49:33 status half-installed gir1.2-webkit2-4.0:amd64 2.36.4-0ubuntu0.22.04.1
2022-08-09 11:49:33 status unpacked gir1.2-webkit2-4.0:amd64 2.36.4-0ubuntu0.22.04.1
2022-08-09 11:49:33 install apturl:amd64 <none> 0.5.2ubuntu22
2022-08-09 11:49:33 status half-installed apturl:amd64 0.5.2ubuntu22
2022-08-09 11:49:33 status unpacked apturl:amd64 0.5.2ubuntu22
2022-08-09 11:49:33 install at-spi2-core:amd64 <none> 2.44.0-3
2022-08-09 11:49:33 status half-installed at-spi2-core:amd64 2.44.0-3
2022-08-09 11:49:33 status unpacked at-spi2-core:amd64 2.44.0-3
2022-08-09 11:49:33 install avahi-autoipd:amd64 <none> 0.8-5ubuntu5
2022-08-09 11:49:33 status half-installed avahi-autoipd:amd64 0.8-5ubuntu5
2022-08-09 11:49:33 status unpacked avahi-autoipd:amd64 0.8-5ubuntu5
2022-08-09 11:49:33 install avahi-utils:amd64 <none> 0.8-5ubuntu5
2022-08-09 11:49:33 status half-installed avahi-utils:amd64 0.8-5ubuntu5
2022-08-09 11:49:33 status unpacked avahi-utils:amd64 0.8-5ubuntu5
2022-08-09 11:49:33 install baobab:amd64 <none> 41.0-2
2022-08-09 11:49:33 status half-installed baobab:amd64 41.0-2
2022-08-09 11:49:33 status unpacked baobab:amd64 41.0-2
2022-08-09 11:49:33 install bluez:amd64 <none> 5.64-0ubuntu1
2022-08-09 11:49:33 status half-installed bluez:amd64 5.64-0ubuntu1
2022-08-09 11:49:33 status unpacked bluez:amd64 5.64-0ubuntu1
2022-08-09 11:49:34 install cups-common:all <none> 2.4.1op1-1ubuntu4.1
2022-08-09 11:49:34 status half-installed cups-common:all 2.4.1op1-1ubuntu4.1
2022-08-09 11:49:34 status unpacked cups-common:all 2.4.1op1-1ubuntu4.1
2022-08-09 11:49:34 install cups-client:amd64 <none> 2.4.1op1-1ubuntu4.1
2022-08-09 11:49:34 status half-installed cups-client:amd64 2.4.1op1-1ubuntu4.1
2022-08-09 11:49:34 status unpacked cups-client:amd64 2.4.1op1-1ubuntu4.1
2022-08-09 11:49:34 install cups-ipp-utils:amd64 <none> 2.4.1op1-1ubuntu4.1
2022-08-09 11:49:34 status half-installed cups-ipp-utils:amd64 2.4.1op1-1ubuntu4.1
2022-08-09 11:49:34 status unpacked cups-ipp-utils:amd64 2.4.1op1-1ubuntu4.1
2022-08-09 11:49:34 install poppler-utils:amd64 <none> 22.02.0-2
2022-08-09 11:49:34 status half-installed poppler-utils:amd64 22.02.0-2
2022-08-09 11:49:34 status unpacked poppler-utils:amd64 22.02.0-2
2022-08-09 11:49:34 install libpoppler-cpp0v5:amd64 <none> 22.02.0-2
2022-08-09 11:49:34 status half-installed libpoppler-cpp0v5:amd64 22.02.0-2
2022-08-09 11:49:34 status unpacked libpoppler-cpp0v5:amd64 22.02.0-2
2022-08-09 11:49:34 install libqpdf28:amd64 <none> 10.6.3-1
2022-08-09 11:49:34 status half-installed libqpdf28:amd64 10.6.3-1
2022-08-09 11:49:34 status unpacked libqpdf28:amd64 10.6.3-1
2022-08-09 11:49:34 install cups-filters-core-drivers:amd64 <none> 1.28.15-0ubuntu1
2022-08-09 11:49:34 status half-installed cups-filters-core-drivers:amd64 1.28.15-0ubuntu1
2022-08-09 11:49:34 status unpacked cups-filters-core-drivers:amd64 1.28.15-0ubuntu1
2022-08-09 11:49:34 install cups-core-drivers:amd64 <none> 2.4.1op1-1ubuntu4.1
2022-08-09 11:49:34 status half-installed cups-core-drivers:amd64 2.4.1op1-1ubuntu4.1
2022-08-09 11:49:34 status unpacked cups-core-drivers:amd64 2.4.1op1-1ubuntu4.1
2022-08-09 11:49:34 install libgs9-common:all <none> 9.55.0~dfsg1-0ubuntu5
